Created On,Topic,Owner,Potential Customer,Status,Status Reason,Est. revenue,Est. close date,Actual Revenue,Actual Close Date,Probability,Rating,Sales Stage,Forecast category,Customer Need,Proposed Solution,Source Campaign,Purchase Process,Purchase Timeframe,Currency,Contact,Price List,Revenue
1/16/2023 16:25,Northwind Traders | Accu Scale,Per Mikkelsen,Northwind Traders,Won,Won,1000,1/27/2023,1000,1/27/2023,85,Hot,Close,,DRINKWARE,Accu Scale,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/3/2021 0:00,Northwind Traders | Accu Scale,Jim Nakashima,Northwind Traders,Lost,Canceled,900,5/14/2021,0,5/14/2021,40,Cold,Close,,DRINKWARE,Accu Scale,Barista Monthly Digest,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
1/30/2025 16:32,Northwind Traders | Airpot,Julie Strauss,Northwind Traders,Open,In Progress,8400,5/8/2025,0,,55,Warm,Qualify,Pipeline,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/1/2025 12:35,Northwind Traders | Airpot,Alan Ross,Northwind Traders,Open,In Progress,9250,5/9/2025,0,,80,Hot,Qualify,,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
11/8/2022 11:21,Northwind Traders | Airpot,Eric Boocock,Northwind Traders,Lost,Canceled,6650,2/13/2023,0,2/13/2023,30,Cold,Close,Lost,COMMERCIAL COFFEE MAKERS,Airpot,,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
11/29/2021 0:00,Northwind Traders | Airpot,Jeff Comstock,Northwind Traders,Won,Won,10250,12/19/2021,10250,12/19/2021,80,Hot,Close,Won,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Machine Excellence,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
12/19/2023 13:54,Northwind Traders | Airpot,Pooja Bhalla,Northwind Traders,Won,Won,7100,1/5/2024,7100,1/5/2024,80,Hot,Close,,COMMERCIAL COFFEE MAKERS,Airpot,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/1/2024 9:20,Northwind Traders | Airpot,Ayushman Jain,Northwind Traders,Lost,Canceled,1050,5/31/2024,0,5/31/2024,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
7/8/2021 0:00,Northwind Traders | Airpot,Jeff Comstock,Northwind Traders,Lost,Canceled,8950,10/15/2021,0,10/15/2021,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/29/2021 0:00,Northwind Traders | Airpot Duo,Lunaura Hassinger,Northwind Traders,Won,Won,4050,5/13/2021,4050,5/13/2021,80,Hot,Close,Won,COMMERCIAL COFFEE MAKERS,Airpot Duo,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/8/2021 0:00,Northwind Traders | Airpot Duo,Per Mikkelsen,Northwind Traders,Won,Won,3500,4/22/2021,3500,4/22/2021,80,Hot,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
12/11/2021 0:00,Northwind Traders | Airpot Duo,Julie Strauss,Northwind Traders,Lost,Canceled,2050,3/13/2022,0,3/13/2022,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/28/2022 15:54,Northwind Traders | Airpot Duo,Lunaura Hassinger,Northwind Traders,Won,Won,1750,11/29/2022,1750,11/29/2022,65,Warm,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/3/2021 0:00,Northwind Traders | Airpot Lite,Jim Nakashima,Northwind Traders,Won,Won,3100,6/5/2021,3100,6/5/2021,65,Warm,Close,Won,COMMERCIAL COFFEE MAKERS,Airpot Lite,,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/29/2021 0:00,Northwind Traders | Airpot Lite,Eric Boocock,Northwind Traders,Lost,Canceled,700,7/29/2021,0,7/29/2021,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Lite,,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/28/2023 12:13,Northwind Traders | Airpot Lite,Per Mikkelsen,Northwind Traders,Won,Won,3550,6/11/2023,3550,6/11/2023,80,Hot,Close,,COMMERCIAL COFFEE MAKERS,Airpot Lite,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
12/10/2023 11:47,Northwind Traders | Airpot Lite,Eric Boocock,Northwind Traders,Lost,Canceled,4100,3/13/2024,0,3/13/2024,5,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Lite,Sustainable Coffee Newsletter,Unknown,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/20/2021 0:00,Northwind Traders | Airpot XL,Eric Boocock,Northwind Traders,Lost,Canceled,3500,7/23/2021,0,7/23/2021,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot XL,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/19/2024 13:36,Northwind Traders | Airpot XL,Julie Strauss,Northwind Traders,Won,Won,6300,7/24/2024,6300,7/24/2024,65,Warm,Close,,COMMERCIAL COFFEE MAKERS,Airpot XL,,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/11/2025 14:37,Northwind Traders | AutoDrip,Pooja Bhalla,Northwind Traders,Open,In Progress,2000,5/12/2025,0,,85,Hot,Propose,Committed,CONSUMER COFFEE MAKERS,AutoDrip,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
2/5/2023 17:04,Northwind Traders | AutoDrip,Per Mikkelsen,Northwind Traders,Lost,Canceled,400,2/15/2023,0,2/15/2023,50,Cold,Close,,CONSUMER COFFEE MAKERS,AutoDrip,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/26/2023 16:03,Northwind Traders | AutoDrip,Alan Ross,Northwind Traders,Won,Won,2550,5/9/2023,2550,5/9/2023,90,Hot,Close,,CONSUMER COFFEE MAKERS,AutoDrip,Coffee Machine Excellence,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/15/2021 0:00,Northwind Traders | Barista Express,Ayushman Jain,Northwind Traders,Lost,Canceled,169200,3/13/2022,0,3/13/2022,35,Cold,Close,Lost,COMMERCIAL ESPRESSO,Barista Express,Barista Monthly Digest,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/13/2023 9:27,Northwind Traders | Barista Express,Jeff Comstock,Northwind Traders,Lost,Canceled,174350,12/2/2023,0,12/2/2023,5,Cold,Close,,COMMERCIAL ESPRESSO,Barista Express,Coffee Innovation Webinar,Unknown,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
1/17/2023 15:51,Northwind Traders | Barista Express,Jim Nakashima,Northwind Traders,Won,Won,109950,7/6/2023,109950,7/6/2023,65,Warm,Close,,COMMERCIAL ESPRESSO,Barista Express,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/27/2021 0:00,Northwind Traders | Barista Express,Lunaura Hassinger,Northwind Traders,Won,Won,158650,3/15/2022,158650,3/15/2022,85,Hot,Close,,COMMERCIAL ESPRESSO,Barista Express,Coffee Machine Excellence,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/14/2021 0:00,Northwind Traders | Barista Express,Julie Strauss,Northwind Traders,Lost,Canceled,92400,8/24/2021,0,8/24/2021,40,Cold,Close,,COMMERCIAL ESPRESSO,Barista Express,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
2/28/2023 12:42,Northwind Traders | Barista Home,Jim Nakashima,Northwind Traders,Lost,Canceled,15650,3/26/2023,0,3/26/2023,40,Cold,Close,Lost,CONSUMER ESPRESSO,Barista Home,Coffee Trade Fair,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/27/2021 0:00,Northwind Traders | Barista Home,Per Mikkelsen,Northwind Traders,Won,Won,4550,10/12/2021,4550,10/12/2021,85,Hot,Close,,CONSUMER ESPRESSO,Barista Home,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/17/2022 15:13,Northwind Traders | Barista Home,Jim Nakashima,Northwind Traders,Lost,Canceled,7600,5/24/2022,0,5/24/2022,25,Cold,Close,,CONSUMER ESPRESSO,Barista Home,Perfect Brew Coffee  Webinar,Unknown,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/22/2023 16:54,Northwind Traders | Barista Home,Jeff Comstock,Northwind Traders,Lost,Canceled,23200,7/13/2023,0,7/13/2023,35,Cold,Close,,CONSUMER ESPRESSO,Barista Home,,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/29/2021 0:00,Northwind Traders | Barista Lite,Ayushman Jain,Northwind Traders,Won,Won,15400,5/24/2021,15400,5/24/2021,85,Hot,Close,,CONSUMER ESPRESSO,Barista Lite,Coffee Machine Excellence,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
7/14/2024 17:06,Northwind Traders | Brew Filters,Jeff Comstock,Northwind Traders,Won,Won,100,7/24/2024,100,7/24/2024,85,Hot,Close,,DRINKWARE,Brew Filters,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/10/2021 0:00,Northwind Traders | Brew Filters,Per Mikkelsen,Northwind Traders,Won,Won,200,9/20/2021,200,9/20/2021,60,Warm,Close,,DRINKWARE,Brew Filters,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/25/2023 15:09,Northwind Traders | Café A-100 Automatic,Julie Strauss,Northwind Traders,Lost,Canceled,112900,11/14/2023,0,11/14/2023,20,Cold,Close,Lost,COMMERCIAL ESPRESSO,Café A-100 Automatic,Customer Care Campaign,Unknown,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/16/2021 0:00,Northwind Traders | Café A-100 Automatic,Alan Ross,Northwind Traders,Lost,Out-Sold,126100,8/30/2021,0,8/30/2021,55,Warm,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,New Product Release,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/20/2024 8:40,Northwind Traders | Café A-100 Automatic,Lunaura Hassinger,Northwind Traders,Won,Won,233900,11/19/2024,233900,11/19/2024,80,Hot,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/19/2022 10:07,Northwind Traders | Café A-100 Automatic,Jim Nakashima,Northwind Traders,Won,Won,90400,9/16/2022,90400,9/16/2022,65,Warm,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/1/2023 13:49,Northwind Traders | Café A-100 Automatic,Alan Ross,Northwind Traders,Won,Won,193350,11/9/2023,193350,11/9/2023,65,Warm,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
1/28/2025 14:19,Northwind Traders | Café A-100 Automatic,Ayushman Jain,Northwind Traders,Open,In Progress,182350,8/8/2025,0,,5,Cold,Qualify,,COMMERCIAL ESPRESSO,Café A-100 Automatic,Perfect Brew Coffee  Webinar,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/1/2025 9:45,Northwind Traders | Café A-200 Automatic,Alan Ross,Northwind Traders,Open,In Progress,281150,2/5/2026,0,,0,Cold,Propose,Omitted,COMMERCIAL ESPRESSO,Café A-200 Automatic,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/24/2021 0:00,Northwind Traders | Café A-200 Automatic,Julie Strauss,Northwind Traders,Lost,Canceled,91400,10/22/2021,0,10/22/2021,30,Cold,Close,Lost,COMMERCIAL ESPRESSO,Café A-200 Automatic,,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
8/9/2021 0:00,Northwind Traders | Café A-200 Automatic,Per Mikkelsen,Northwind Traders,Lost,Canceled,116250,12/13/2021,0,12/13/2021,35,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Barista Monthly Digest,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/24/2023 7:10,Northwind Traders | Café A-200 Automatic,Ayushman Jain,Northwind Traders,Lost,Out-Sold,171300,3/23/2024,0,3/23/2024,55,Warm,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,New Product Release,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/23/2023 8:11,Northwind Traders | Café A-200 Automatic,Eric Boocock,Northwind Traders,Lost,Canceled,76400,10/6/2023,0,10/6/2023,40,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
7/5/2022 8:42,Northwind Traders | Café A-200 Automatic,Eric Boocock,Northwind Traders,Lost,Canceled,136550,2/17/2023,0,2/17/2023,15,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
10/1/2021 0:00,Northwind Traders | Café A-200 Automatic,Lunaura Hassinger,Northwind Traders,Lost,Out-Sold,284050,7/22/2022,0,7/22/2022,60,Warm,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/17/2021 0:00,Northwind Traders | Café A-200 Automatic,Julie Strauss,Northwind Traders,Won,Won,294400,4/6/2022,294400,4/6/2022,65,Warm,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,,Individual,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/24/2021 0:00,Northwind Traders | Café A-200 Automatic,Ayushman Jain,Northwind Traders,Lost,Canceled,291700,5/11/2022,0,5/11/2022,30,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/28/2021 0:00,Northwind Traders | Café A-200 Automatic,Julie Strauss,Northwind Traders,Lost,Canceled,39400,1/5/2022,0,1/5/2022,20,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Barista Monthly Digest,Unknown,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
12/29/2022 16:05,Northwind Traders | Café A-200 Automatic,Pooja Bhalla,Northwind Traders,Lost,Canceled,121750,6/29/2023,0,6/29/2023,40,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/17/2021 0:00,Northwind Traders | Café A-200 Automatic,Ayushman Jain,Northwind Traders,Won,Won,240950,5/26/2022,240950,5/26/2022,80,Hot,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/19/2022 8:12,Northwind Traders | Café BG-1,Lunaura Hassinger,Northwind Traders,Lost,Out-Sold,11000,6/29/2022,0,6/29/2022,55,Warm,Close,Lost,COMMERCIAL COFFEE GRINDERS,Café BG-1,Global Coffee Expo,Unknown,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
1/14/2023 16:22,Northwind Traders | Café BG-1,Jim Nakashima,Northwind Traders,Won,Won,41900,3/7/2023,41900,3/7/2023,100,Hot,Close,Won,COMMERCIAL COFFEE GRINDERS,Café BG-1,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
11/8/2024 13:46,Northwind Traders | Café BG-1,Lunaura Hassinger,Northwind Traders,Won,Won,53850,1/11/2025,53850,1/11/2025,65,Warm,Close,Won,COMMERCIAL COFFEE GRINDERS,Café BG-1,Perfect Brew Coffee  Webinar,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/19/2022 11:42,Northwind Traders | Café BG-1,Jim Nakashima,Northwind Traders,Won,Won,8500,6/7/2022,8500,6/7/2022,65,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Customer Care Campaign,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
12/12/2022 14:34,Northwind Traders | Café BG-1,Jeff Comstock,Northwind Traders,Won,Won,37850,1/29/2023,37850,1/29/2023,80,Hot,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/31/2021 0:00,Northwind Traders | Café BG-1,Eric Boocock,Northwind Traders,Won,Won,8550,4/19/2021,8550,4/19/2021,90,Hot,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,New Product Release,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
8/28/2021 0:00,Northwind Traders | Café BG-1,Jim Nakashima,Northwind Traders,Won,Won,9750,11/6/2021,9750,11/6/2021,75,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,New Product Release,Unknown,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
6/25/2023 11:52,Northwind Traders | Café BG-1,Pooja Bhalla,Northwind Traders,Won,Won,64350,9/7/2023,64350,9/7/2023,100,Hot,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
9/28/2024 9:15,Northwind Traders | Café BG-1,Lunaura Hassinger,Northwind Traders,Won,Won,51250,1/17/2025,51250,1/17/2025,65,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
8/11/2022 12:42,Northwind Traders | Café BG-1,Julie Strauss,Northwind Traders,Won,Won,18550,9/9/2022,18550,9/9/2022,65,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Customer Care Campaign,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/11/2023 15:59,Northwind Traders | Café BG-1 Pro,Julie Strauss,Northwind Traders,Lost,Canceled,168900,12/26/2023,0,12/26/2023,30,Cold,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
12/11/2024 14:47,Northwind Traders | Café Corto,Jeff Comstock,Northwind Traders,Open,In Progress,199150,7/8/2025,0,,15,Cold,Develop,,COMMERCIAL ESPRESSO,Café Corto,Coffee Machine Excellence,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
6/4/2024 10:06,Northwind Traders | Café Corto,Ayushman Jain,Northwind Traders,Lost,Canceled,137000,10/29/2024,0,10/29/2024,40,Cold,Close,Lost,COMMERCIAL ESPRESSO,Café Corto,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/31/2021 0:00,Northwind Traders | Café Corto,Alan Ross,Northwind Traders,Lost,Canceled,53350,10/21/2021,0,10/21/2021,5,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Customer Follow-up,Unknown,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
4/29/2024 16:15,Northwind Traders | Café Corto,Jeff Comstock,Northwind Traders,Lost,Canceled,156600,10/13/2024,0,10/13/2024,40,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Global Coffee Expo,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
7/11/2024 9:42,Northwind Traders | Café Corto,Julie Strauss,Northwind Traders,Lost,Canceled,163950,3/22/2025,0,3/22/2025,5,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Coffee Trade Fair,Unknown,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
12/31/2021 0:00,Northwind Traders | Café Corto,Julie Strauss,Northwind Traders,Lost,Canceled,191300,10/8/2022,0,10/8/2022,10,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Loyalty Customer Promotion,Unknown,Next Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/1/2021 0:00,Northwind Traders | Café Corto,Alan Ross,Northwind Traders,Won,Won,56150,7/6/2021,56150,7/6/2021,80,Hot,Close,,COMMERCIAL ESPRESSO,Café Corto,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
6/21/2023 9:36,Northwind Traders | Café Corto,Jim Nakashima,Northwind Traders,Won,Won,162250,12/10/2023,162250,12/10/2023,80,Hot,Close,,COMMERCIAL ESPRESSO,Café Corto,,Individual,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/27/2023 11:42,Northwind Traders | Café Corto,Jeff Comstock,Northwind Traders,Lost,Out-Sold,130350,8/14/2023,0,8/14/2023,60,Warm,Close,,COMMERCIAL ESPRESSO,Café Corto,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/23/2023 14:36,Northwind Traders | Café Corto,Per Mikkelsen,Northwind Traders,Lost,Canceled,111550,7/23/2023,0,7/23/2023,40,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
5/16/2021 0:00,Northwind Traders | Café Corto,Jim Nakashima,Northwind Traders,Lost,Canceled,205850,12/18/2021,0,12/18/2021,45,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Intelligent Coffee Machine Showcase,Unknown,Immediate,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
3/7/2025 10:46,Northwind Traders | Café Duo,Michael Tan,Northwind Traders,Open,In Progress,23000,5/29/2025,0,,15,Cold,Propose,,COMMERCIAL ESPRESSO,Café Duo,Customer Follow-up,Unknown,This Quarter,US Dollar,Heriberto Nathan,Contoso Coffee Price List,User Provided
